,accuracy,f1_score_weighted,f1_score_macro,recall_weighted,recall_score_macro,activities_train,activities_test,n_outputs,n_features,n_timesteps,n_epochs,batch_size,kfold_iteration,model_name,validation,sensors,dataset
3,0.43891213389121336,0.37587611445309804,0.14885478490640686,0.43891213389121336,0.16878537362626592,[1441. 2199.  398.  706. 3759.  452. 1107.  793.   35.  118. 1433.   62.  217. 1835.  476.  253.   97.  196.   11.  672. 1471.  271.],[ 245. 1255.  309.  285.  643.   15.  151.  282.   16.    8.  161.    0.   57.  351.  143.   93.    2.   65.    2.  229.  436.   32.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,kfold,"RW,RF",22labels
4,0.3180773988337162,0.2612688391167164,0.13206650447714746,0.3180773988337162,0.16065490247994071,[1095. 2867.  596.  800. 3095.  410.  789.  878.   38.   67. 1329.   62.  221. 1558.  362.  253.   92.  201.   13.  665. 1475.  257.],[ 591.  587.  111.  191. 1307.   57.  469.  197.   13.   59.  265.    0.   53.  628.  257.   93.    7.   60.    0.  236.  432.   46.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,kfold,"RW,RF",22labels
0,0.41966658613191593,0.3741358366211741,0.21793686877525595,0.41966658613191593,0.24695508323466583,[1433. 2976.  644.  778. 3338.  303. 1062.  954.   49.  103. 1270.   62.  218. 1762.  537.  279.   49.  234.    6.  753. 1652.  181.],[ 253.  478.   63.  213. 1064.  164.  196.  121.    2.   23.  324.    0.   56.  424.   82.   67.   50.   27.    7.  148.  255.  122.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,lro,"RW,RF",22labels
1,0.38714245256301333,0.32347593943083963,0.15230754066488633,0.38714245256301333,0.18802879711809678,[1446. 2865.  562.  876. 3663.  462. 1172.  890.   44.  111. 1247.   62.  236. 1812.  532.  306.   98.  215.   13.  777. 1559.  303.],[240. 589. 145. 115. 739.   5.  86. 185.   7.  15. 347.   0.  38. 374.  87.  40.   1.  46.   0. 124. 348.   0.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lro,"RW,RF",22labels
2,0.37434696451089894,0.31982703085690056,0.18448293290324044,0.37434696451089894,0.20432962267410065,[1308. 2739.  578.  796. 3468.  185.  938.  698.   33.   96. 1136.   62.  174. 1681.  459.  276.   57.  174.   12.  686. 1479.  196.],[378. 715. 129. 195. 934. 282. 320. 377.  18.  30. 458.   0. 100. 505. 160.  70.  42.  87.   1. 215. 428. 107.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lro,"RW,RF",22labels
3,0.41139967823488854,0.34581199007625996,0.15698665829349717,0.41139967823488854,0.17776237198677522,[1333. 2687.  486.  833. 3573.  467.  862.  864.   47.  112. 1431.    0.  247. 1954.  477.  247.   96.  192.    8.  693. 1581.  241.],[353. 767. 221. 158. 829.   0. 396. 211.   4.  14. 163.  62.  27. 232. 142.  99.   3.  69.   5. 208. 326.  62.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lro,"RW,RF",22labels
4,0.3625719769673704,0.3037627172715212,0.14849304630758597,0.3625719769673704,0.17487841544342808,[1224. 2549.  558.  681. 3566.  451.  998.  894.   31.   82. 1292.   62.  221. 1535.  471.  276.   96.  229.   13.  695. 1357.  291.],[462. 905. 149. 310. 836.  16. 260. 181.  20.  44. 302.   0.  53. 651. 148.  70.   3.  32.   0. 206. 550.  12.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lro,"RW,RF",22labels
0,0.4333991661180601,0.3742711299333619,0.21028251554039046,0.4333991661180601,0.23064086241735118,[1478. 2599.  557.  816. 3559.  290. 1201.  706.   43.  102. 1275.   62.  164. 1701.  283.  501.   87.  219.   13.  727. 1547.  295.],[208. 855. 150. 175. 843. 177.  57. 369.   8.  24. 319.   0. 110. 485.  63. 118.  12.  42.   0. 174. 360.   8.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,lwo,"RW,RF",22labels
1,0.4000438885231512,0.33766915243550255,0.16222734392428834,0.4000438885231512,0.18834281985127527,[1270. 2889.  538.  910. 3392.  467. 1013.  914.   43.   98. 1210.   62.  223. 1757.  266.  508.   51.  201.    4.  721. 1510.  178.],[ 416.  565.  169.   81. 1010.    0.  245.  161.    8.   28.  384.    0.   51.  429.   80.  111.   48.   60.    9.  180.  397.  125.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lwo,"RW,RF",22labels
2,0.40452151009657594,0.3411084653643494,0.17495641634042636,0.40452151009657594,0.19684950773878135,[1388. 2649.  531.  820. 3739.  249.  996.  869.   40.  114. 1158.    0.  256. 1941.  286.  527.   65.  151.   10.  688. 1545.  204.],[298. 805. 176. 171. 663. 218. 262. 206.  11.  12. 436.  62.  18. 245.  60.  92.  34. 110.   3. 213. 362.  99.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lwo,"RW,RF",22labels
3,0.3026777875329236,0.2466803601430049,0.10914614226826738,0.3026777875329236,0.14406117819307096,[1196. 3057.  643.  680. 3342.  466.  853. 1007.   45.  113. 1360.   62.  207. 1637.  256.  486.   96.  229.   12.  724. 1508.  247.],"[4.90e+02 3.97e+02 6.40e+01 3.11e+02 1.06e+03 1.00e+00 4.05e+02 6.80e+01 6.00e+00 1.30e+01 2.34e+02 0.00e+00 6.70e+01 5.49e+02 9.00e+01
 1.33e+02 3.00e+00 3.20e+01 1.00e+00 1.77e+02 3.99e+02 5.60e+01]",22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lwo,"RW,RF",22labels
4,0.3568920105355575,0.31797099416117625,0.15459867689485604,0.3568920105355575,0.1780089496931791,[1412. 2622.  559.  738. 3576.  396.  969.  804.   33.   77. 1373.   62.  246. 1708.  293.  454.   97.  244.   13.  744. 1518.  288.],[274. 832. 148. 253. 826.  71. 289. 271.  18.  49. 221.   0.  28. 478.  53. 165.   2.  17.   0. 157. 389.  15.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lwo,"RW,RF",22labels
0,0.3424242424242424,0.3356033337817265,0.21444574775763273,0.3424242424242424,0.22611923313757817,[1354. 2795.  580.  780. 3577.  303. 1047.  739.   45.  115. 1358.   62.  207. 1752.  553.  288.   95.  252.    7.  766. 1579.  238.],[332. 659. 127. 211. 825. 164. 211. 336.   6.  11. 236.   0.  67. 434.  66.  58.   4.   9.   6. 135. 328.  65.],22,28,600,1,64,0,resnet,kfold,"RW,LF",22labels
1,0.33577927795714707,0.3268908904932909,0.19076139665701308,0.33577927795714707,0.21734841614930236,[1540. 3117.  626.  919. 3521.  459. 1116.  949.   49.   99. 1201.   62.  213. 1871.  562.  291.   53.  233.    9.  753. 1499.  233.],[146. 337.  81.  72. 881.   8. 142. 126.   2.  27. 393.   0.  61. 315.  57.  55.  46.  28.   4. 148. 408.  70.],22,28,600,1,64,1,resnet,kfold,"RW,LF",22labels
2,0.33707865168539325,0.31059007665118576,0.1559429393645926,0.33707865168539325,0.1746960626444534,[1397. 2580.  600.  831. 3806.  244. 1065.  925.   40.  111. 1101.    0.  263. 1894.  521.  293.   59.  167.   10.  690. 1603.  221.],[289. 874. 107. 160. 596. 223. 193. 150.  11.  15. 493.  62.  11. 292.  98.  53.  40.  94.   3. 211. 304.  82.],22,28,600,1,64,2,resnet,kfold,"RW,LF",22labels
3,0.26075715604801475,0.2573944153252161,0.13816847563558368,0.26075715604801475,0.17790656952972358,[1213. 2633.  605.  656. 3331.  411.  904.  844.   41.   92. 1389.   62.  185. 1444.  451.  243.   95.  202.   13.  722. 1582.  249.],[ 473.  821.  102.  335. 1071.   56.  354.  231.   10.   34.  205.    0.   89.  742.  168.  103.    4.   59.    0.  179.  325.   54.],22,28,600,1,64,3,resnet,kfold,"RW,LF",22labels
4,0.32360143153136184,0.29464755887964367,0.1553645899258459,0.32360143153136184,0.17940087725645157,[1240. 2691.  417.  778. 3373.  451.  900.  843.   29.   87. 1327.   62.  228. 1783.  389.  269.   94.  190.   13.  673. 1365.  271.],[ 446.  763.  290.  213. 1029.   16.  358.  232.   22.   39.  267.    0.   46.  403.  230.   77.    5.   71.    0.  228.  542.   32.],22,28,600,1,64,4,resnet,kfold,"RW,LF",22labels
0,0.35452983059170146,0.3452225025336727,0.16294881021886137,0.35452983059170146,0.18205148569308635,[1553. 2589.  570.  882. 3706.  454. 1110.  790.   49.  101. 1238.   62.  186. 1841.  319.  547.   45.  206.    9.  754. 1474.  224.],[133. 865. 137. 109. 696.  13. 148. 285.   2.  25. 356.   0.  88. 345.  27.  72.  54.  55.   4. 147. 433.  79.],22,28,600,1,64,0,resnet,lro,"RW,LF",22labels
1,0.34280559314388814,0.3298410491183555,0.19117140646183714,0.34280559314388814,0.1823821238491759,[1397. 2773.  460.  780. 3497.  452. 1110.  740.   34.  118. 1323.   62.  228. 1865.  256.  505.   98.  216.   11.  707. 1436.  280.],[289. 681. 247. 211. 905.  15. 148. 335.  17.   8. 271.   0.  46. 321.  90. 114.   1.  45.   2. 194. 471.  23.],22,28,600,1,64,1,resnet,lro,"RW,LF",22labels
2,0.2907935012950318,0.26730149116956475,0.1619717569138752,0.2907935012950318,0.1706287755400586,[1354. 2989.  586.  724. 3669.   93. 1008.  916.   38.   99. 1176.    0.  223. 1967.  275.  562.   94.  185.   12.  750. 1574.  241.],[332. 465. 121. 267. 733. 374. 250. 159.  13.  27. 418.  62.  51. 219.  71.  57.   5.  76.   1. 151. 333.  62.],22,28,600,1,64,2,resnet,lro,"RW,LF",22labels
3,0.27988957315778296,0.2647219255804534,0.13956363694368723,0.27988957315778296,0.17471362789594921,[1266. 2819.  616.  786. 3363.  459.  840.  985.   39.   87. 1242.   62.  238. 1517.  291.  447.   67.  243.    9.  773. 1714.  210.],[ 420.  635.   91.  205. 1039.    8.  418.   90.   12.   39.  352.    0.   36.  669.   55.  172.   32.   18.    4.  128.  193.   93.],22,28,600,1,64,3,resnet,lro,"RW,LF",22labels
4,0.2776837751457041,0.2885366535905238,0.13975355317563448,0.2776837751457041,0.14806895551592683,[1174. 2646.  596.  792. 3373.  410.  964.  869.   44.   99. 1397.   62.  221. 1554.  243.  415.   92.  194.   11.  620. 1430.  257.],[ 512.  808.  111.  199. 1029.   57.  294.  206.    7.   27.  197.    0.   53.  632.  103.  204.    7.   67.    2.  281.  477.   46.],22,28,600,1,64,4,resnet,lro,"RW,LF",22labels
0,0.4112354619267062,0.39959431352795327,0.2200352393317174,0.4112354619267062,0.2358649328149243,[1526. 2627.  633.  840. 3500.  303. 1116.  830.   47.  100. 1132.   62.  164. 1874.  565.  305.   53.  231.    9.  776. 1291.  241.],[160. 827.  74. 151. 902. 164. 142. 245.   4.  26. 462.   0. 110. 312.  54.  41.  46.  30.   4. 125. 616.  62.],22,28,600,1,64,0,resnet,lwo,"RW,LF",22labels
1,0.2736449418477068,0.29643081179565595,0.13763051563478057,0.2736449418477068,0.14957767215024492,[1381. 2397.  496.  745. 3576.  462. 1159.  745.   46.  121. 1413.   62.  229. 1753.  479.  268.   91.  206.    9.  673. 1631.  283.],[ 305. 1057.  211.  246.  826.    5.   99.  330.    5.    5.  181.    0.   45.  433.  140.   78.    8.   55.    4.  228.  276.   20.],22,28,600,1,64,1,resnet,lwo,"RW,LF",22labels
2,0.27436347673397715,0.2378597245894705,0.15199467568734248,0.27436347673397715,0.17067906374499275,[1327. 2896.  554.  808. 3645.  403.  917.  870.   51.  107. 1178.    0.  241. 1645.  473.  255.   90.  152.   10.  742. 1636.  226.],[359. 558. 153. 183. 757.  64. 341. 205.   0.  19. 416.  62.  33. 541. 146.  91.   9. 109.   3. 159. 271.  77.],22,28,600,1,64,2,resnet,lwo,"RW,LF",22labels
3,0.3419666374012291,0.32470584794108215,0.1955656622309104,0.3419666374012291,0.2003050579482002,[1328. 2794.  629.  791. 3609.  233. 1026.  947.   30.  107. 1274.   62.  257. 1758.  506.  304.   65.  235.   12.  686. 1358.  215.],[358. 660.  78. 200. 793. 234. 232. 128.  21.  19. 320.   0.  17. 428. 113.  42.  34.  26.   1. 215. 549.  88.],22,28,600,1,64,3,resnet,lwo,"RW,LF",22labels
4,0.25680421422300265,0.2541715464207394,0.13754912809276332,0.25680421422300265,0.19662754930066234,[1182. 3102.  516.  780. 3278.  467.  814.  908.   30.   69. 1379.   62.  205. 1714.  453.  252.   97.  220.   12.  727. 1712.  247.],"[5.040e+02 3.520e+02 1.910e+02 2.110e+02 1.124e+03 0.000e+00 4.440e+02 1.670e+02 2.100e+01 5.700e+01 2.150e+02 0.000e+00 6.900e+01
 4.720e+02 1.660e+02 9.400e+01 2.000e+00 4.100e+01 1.000e+00 1.740e+02 1.950e+02 5.600e+01]",22,28,600,1,64,4,resnet,lwo,"RW,LF",22labels
0,0.33095991561181437,0.22713418643253194,0.08887884372746813,0.33095991561181437,0.11905442281927915,[1428. 2874.  645.  741. 3693.  303. 1117.  888.   42.  124. 1261.   62.  195. 1894.  555.  320.   71.  250.   12.  793. 1472.  250.],[258. 580.  62. 250. 709. 164. 141. 187.   9.   2. 333.   0.  79. 292.  64.  26.  28.  11.   1. 108. 435.  53.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,0,kfold,"RW,LF",22labels
1,0.2836967294350842,0.198507697973497,0.07983453484234145,0.2836967294350842,0.0984523349937965,[1413. 2979.  609.  939. 3609.  459. 1038.  830.   49.   99. 1136.    0.  247. 1736.  542.  273.   93.  186.    8.  725. 1530.  246.],[273. 475.  98.  52. 793.   8. 220. 245.   2.  27. 458.  62.  27. 450.  77.  73.   6.  75.   5. 176. 377.  57.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,1,kfold,"RW,LF",22labels
2,0.3858834455537497,0.2831501209826319,0.09330496821467885,0.3858834455537497,0.12309897297041199,[1484. 2471.  525.  913. 3643.  244. 1085.  925.   46.  103. 1270.   62.  249. 1885.  512.  269.   42.  193.    7.  694. 1660.  193.],[202. 983. 182.  78. 759. 223. 173. 150.   5.  23. 324.   0.  25. 301. 107.  77.  57.  68.   6. 207. 247. 110.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,2,kfold,"RW,LF",22labels
3,0.3140633685380767,0.23249104498925913,0.09399503105353262,0.3140633685380767,0.11234809604904197,[1280. 2545.  479.  547. 3342.  452.  953.  816.   29.  114. 1388.   62.  174. 1699.  494.  275.   98.  218.   12.  707. 1447.  254.],"[4.06e+02 9.09e+02 2.28e+02 4.44e+02 1.06e+03 1.50e+01 3.05e+02 2.59e+02 2.20e+01 1.20e+01 2.06e+02 0.00e+00 1.00e+02 4.87e+02 1.25e+02
 7.10e+01 1.00e+00 4.30e+01 1.00e+00 1.94e+02 4.60e+02 4.90e+01]",22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,3,kfold,"RW,LF",22labels
4,0.26495238095238094,0.16401377977492934,0.072575845773226,0.26495238095238094,0.1187358575841246,[1139. 2947.  570.  824. 3321.  410.  839.  841.   38.   64. 1321.   62.  231. 1530.  373.  247.   92.  197.   13.  685. 1519.  269.],[ 547.  507.  137.  167. 1081.   57.  419.  234.   13.   62.  273.    0.   43.  656.  246.   99.    7.   64.    0.  216.  388.   34.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,4,kfold,"RW,LF",22labels
0,0.30950163018164883,0.22009502685674928,0.08834876571920952,0.30950163018164883,0.11783196738199764,[1404. 2798.  615.  871. 3659.  310. 1068.  932.   47.  106. 1251.   62.  258. 1734.  492.  288.   49.  195.   13.  726. 1335.  275.],[282. 656.  92. 120. 743. 157. 190. 143.   4.  20. 343.   0.  16. 452. 127.  58.  50.  66.   0. 175. 572.  28.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,0,lro,"RW,LF",22labels
1,0.3832965956404604,0.2876898506363163,0.08610524827828117,0.3832965956404604,0.11012266032395428,[1438. 2578.  577.  907. 3606.  241. 1116.  898.   45.  111. 1276.   62.  184. 1936.  555.  291.   96.  246.    7.  749. 1559.  221.],[248. 876. 130.  84. 796. 226. 142. 177.   6.  15. 318.   0.  90. 250.  64.  55.   3.  15.   6. 152. 348.  82.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,1,lro,"RW,LF",22labels
2,0.2747717657537297,0.1830944392573146,0.08014750513836166,0.2747717657537297,0.10288252375022455,[1351. 2996.  638.  827. 3401.  398. 1002.  846.   45.  103. 1271.   62.  249. 1472.  471.  281.   58.  233.    9.  701. 1686.  191.],[ 335.  458.   69.  164. 1001.   69.  256.  229.    6.   23.  323.    0.   25.  714.  148.   65.   41.   28.    4.  200.  221.  112.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,2,lro,"RW,LF",22labels
3,0.24464438731790916,0.16140516058342735,0.06976785862000634,0.24464438731790916,0.09128846396756783,[1338. 2866.  511.  659. 3695.  452.  934.  776.   33.  107. 1199.    0.  215. 1919.  550.  275.   97.  184.   10.  693. 1344.  257.],[348. 588. 196. 332. 707.  15. 324. 299.  18.  19. 395.  62.  59. 267.  69.  71.   2.  77.   3. 208. 563.  46.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,3,lro,"RW,LF",22labels
4,0.32272207396111324,0.22150131891298863,0.07947208896626681,0.32272207396111324,0.11146625028284937,[1213. 2578.  487.  700. 3247.  467.  912.  848.   34.   77. 1379.   62.  190. 1683.  408.  249.   96.  186.   13.  735. 1704.  268.],[ 473.  876.  220.  291. 1155.    0.  346.  227.   17.   49.  215.    0.   84.  503.  211.   97.    3.   75.    0.  166.  203.   35.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,4,lro,"RW,LF",22labels
0,0.26486723721746763,0.18440011527479602,0.07669630387686932,0.26486723721746763,0.09809295393944042,[1241. 2945.  614.  860. 3432.  466. 1014.  865.   38.   98. 1341.   62.  226. 1651.  257.  465.   66.  213.   12.  666. 1474.  219.],[445. 509.  93. 131. 970.   1. 244. 210.  13.  28. 253.   0.  48. 535.  89. 154.  33.  48.   1. 235. 433.  84.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,0,lwo,"RW,LF",22labels
1,0.3195084485407066,0.2297520271356156,0.08613679808154961,0.3195084485407066,0.11837020840064279,[1390. 2684.  595.  643. 3470.  303. 1050.  821.   43.  111. 1296.   62.  169. 1859.  301.  555.   99.  253.   12.  764. 1479.  266.],[296. 770. 112. 348. 932. 164. 208. 254.   8.  15. 298.   0. 105. 327.  45.  64.   0.   8.   1. 137. 428.  37.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,1,lwo,"RW,LF",22labels
2,0.29828797190517997,0.19873357379533066,0.08116928012722643,0.29828797190517997,0.11273420810968329,[1407. 2759.  605.  767. 3577.  406. 1065.  808.   51.  102. 1187.   62.  232. 1663.  281.  501.   44.  206.    7.  757. 1509.  230.],[279. 695. 102. 224. 825.  61. 193. 267.   0.  24. 407.   0.  42. 523.  65. 118.  55.  55.   6. 144. 398.  73.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,2,lwo,"RW,LF",22labels
3,0.3402107111501317,0.2533846461946783,0.089139137447769,0.3402107111501317,0.118028643381107,[1383. 2541.  499.  917. 3700.  249. 1033.  880.   42.  112. 1230.    0.  236. 1916.  252.  474.   92.  153.   11.  678. 1582.  246.],[303. 913. 208.  74. 702. 218. 225. 195.   9.  14. 364.  62.  38. 270.  94. 145.   7. 108.   2. 223. 325.  57.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,3,lwo,"RW,LF",22labels
4,0.2666812993854258,0.18351374255578504,0.07570776595257331,0.2666812993854258,0.0981910087847987,[1323. 2887.  515.  777. 3429.  444.  870.  926.   30.   81. 1322.   62.  233. 1655.  293.  481.   95.  219.   10.  739. 1584.  251.],[363. 567. 192. 214. 973.  23. 388. 149.  21.  45. 272.   0.  41. 531.  53. 138.   4.  42.   3. 162. 323.  52.],22,28,600,deepconv,1,1,128,"[32, 32, 32, 32]",False,1,64,4,lwo,"RW,LF",22labels
0,0.4427751980333242,0.3880032158781502,0.1971996291475545,0.4427751980333242,0.2214045839379383,[1449. 2828.  646.  899. 3678.  306. 1172.  942.   46.  110. 1214.   62.  257. 1784.  554.  312.   92.  245.   13.  767. 1442.  303.],[237. 626.  61.  92. 724. 161.  86. 133.   5.  16. 380.   0.  17. 402.  65.  34.   7.  16.   0. 134. 465.   0.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,kfold,"RW,LF",22labels
1,0.41750064151911725,0.3772659783711667,0.17247370586635327,0.41750064151911725,0.1837937325038467,[1533. 2658.  614.  777. 3664.  459. 1118.  805.   45.  108. 1323.   62.  180. 1928.  536.  287.   25.  230.    6.  720. 1627.  180.],[153. 796.  93. 214. 738.   8. 140. 270.   6.  18. 271.   0.  94. 258.  83.  59.  74.  31.   7. 181. 280. 123.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,kfold,"RW,LF",22labels
2,0.3652489417456158,0.30772916906124315,0.1409188588588456,0.3652489417456158,0.16874559159505637,[1291. 2862.  473.  731. 3403.  444.  941.  718.   29.   99. 1322.   62.  218. 1812.  525.  238.   93.  220.    7.  634. 1467.  232.],[395. 592. 234. 260. 999.  23. 317. 357.  22.  27. 272.   0.  56. 374.  94. 108.   6.  41.   6. 267. 440.  71.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,kfold,"RW,LF",22labels
3,0.4358432577794852,0.39175185327863155,0.21568192369485076,0.4358432577794852,0.23015902776575445,[1339. 2374.  447.  615. 3479.  249.  987.  894.   39.  110. 1407.   62.  197. 1711.  476.  252.   94.  196.   13.  751. 1670.  214.],[ 347. 1080.  260.  376.  923.  218.  271.  181.   12.   16.  187.    0.   77.  475.  143.   94.    5.   65.    0.  150.  237.   89.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,kfold,"RW,LF",22labels
4,0.27625074154637136,0.21756199984054733,0.1162714810965703,0.27625074154637136,0.14785590600088033,[1132. 3094.  648.  942. 3384.  410.  814.  941.   45.   77. 1110.    0.  244. 1509.  385.  295.   92.  153.   13.  732. 1422.  283.],[ 554.  360.   59.   49. 1018.   57.  444.  134.    6.   49.  484.   62.   30.  677.  234.   51.    7.  108.    0.  169.  485.   20.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,kfold,"RW,LF",22labels
0,0.3451840645486636,0.2885415728779551,0.1287215654881952,0.3451840645486636,0.14551723196559532,[1415. 3020.  617.  932. 3536.  451. 1074.  828.   48.  102. 1126.    0.  184. 1728.  540.  281.   93.  207.   10.  732. 1646.  246.],[271. 434.  90.  59. 866.  16. 184. 247.   3.  24. 468.  62.  90. 458.  79.  65.   6.  54.   3. 169. 261.  57.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,lro,"RW,LF",22labels
1,0.39315036359371336,0.3335649055452701,0.15270157958378294,0.39315036359371336,0.17372454026650447,[1250. 2930.  594.  818. 3453.  462.  910.  915.   42.   84. 1249.   62.  242. 1842.  497.  293.   92.  231.   12.  751. 1512.  278.],[436. 524. 113. 173. 949.   5. 348. 160.   9.  42. 345.   0.  32. 344. 122.  53.   7.  30.   1. 150. 395.  25.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lro,"RW,LF",22labels
2,0.41755782143745335,0.3349679322235313,0.14315195535969538,0.41755782143745335,0.1761575008952622,[1576. 2518.  569.  865. 3766.   93. 1151.  879.   44.  107. 1313.   62.  258. 1962.  547.  293.   22.  219.    4.  735. 1557.  221.],[110. 936. 138. 126. 636. 374. 107. 196.   7.  19. 281.   0.  16. 224.  72.  53.  77.  42.   9. 166. 350.  82.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lro,"RW,LF",22labels
3,0.38925019127773525,0.32501759672117175,0.1560333182001428,0.38925019127773525,0.17834305721866328,[1158. 2654.  550.  779. 3455.  466.  933.  902.   38.  105. 1296.   62.  222. 1633.  432.  227.   93.  182.   13.  659. 1496.  199.],[528. 800. 157. 212. 947.   1. 325. 173.  13.  21. 298.   0.  52. 553. 187. 119.   6.  79.   0. 242. 411. 104.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lro,"RW,LF",22labels
4,0.33031674208144796,0.25813261702197776,0.13311318785319728,0.33031674208144796,0.16468890111624193,[1345. 2694.  498.  570. 3398.  396.  964.  776.   32.  106. 1392.   62.  190. 1579.  460.  290.   96.  205.   13.  727. 1417.  268.],[ 341.  760.  209.  421. 1004.   71.  294.  299.   19.   20.  202.    0.   84.  607.  159.   56.    3.   56.    0.  174.  490.   35.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lro,"RW,LF",22labels
0,0.47114329602808863,0.4004193807861942,0.1825920617173852,0.47114329602808863,0.21462280254255572,[1594. 2389.  615.  824. 3655.  298. 1155.  784.   47.  100. 1245.   62.  193. 1830.  541.  298.   53.  219.    7.  721. 1354.  241.],[  92. 1065.   92.  167.  747.  169.  103.  291.    4.   26.  349.    0.   81.  356.   78.   48.   46.   42.    6.  180.  553.   62.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,0,lwo,"RW,LF",22labels
1,0.3936800526662278,0.3652214026444074,0.1752173972836999,0.3936800526662278,0.19134603421568813,[1202. 2903.  618.  932. 3369.  248. 1115.  953.   45.  111. 1182.   62.  240. 1632.  497.  284.   58.  235.   12.  701. 1551.  275.],"[4.840e+02 5.510e+02 8.900e+01 5.900e+01 1.033e+03 2.190e+02 1.430e+02 1.220e+02 6.000e+00 1.500e+01 4.120e+02 0.000e+00 3.400e+01
 5.540e+02 1.220e+02 6.200e+01 4.100e+01 2.600e+01 1.000e+00 2.000e+02 3.560e+02 2.800e+01]",22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,1,lwo,"RW,LF",22labels
2,0.3498683055311677,0.28236501032760686,0.14058779731003174,0.3498683055311677,0.17296011446755385,[1154. 3264.  553.  774. 3501.  459.  852.  903.   35.  101. 1133.    0.  222. 1807.  502.  240.   91.  152.    9.  674. 1647.  153.],[532. 190. 154. 217. 901.   8. 406. 172.  16.  25. 461.  62.  52. 379. 117. 106.   8. 109.   4. 227. 260. 150.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,2,lwo,"RW,LF",22labels
3,0.39508340649692714,0.32099672866261325,0.13945455644729965,0.39508340649692714,0.1652449967252561,[1440. 2472.  496.  738. 3685.  452. 1014.  815.   36.  112. 1400.   62.  227. 1743.  516.  274.   98.  226.   11.  724. 1422.  263.],[246. 982. 211. 253. 717.  15. 244. 260.  15.  14. 194.   0.  47. 443. 103.  72.   1.  35.   2. 177. 485.  40.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,3,lwo,"RW,LF",22labels
4,0.3226514486391572,0.28432754922263204,0.14412579113874907,0.3226514486391572,0.1740465897569779,[1354. 2788.  546.  696. 3398.  411.  896.  845.   41.   80. 1416.   62.  214. 1732.  420.  288.   96.  212.   13.  784. 1654.  280.],[ 332.  666.  161.  295. 1004.   56.  362.  230.   10.   46.  178.    0.   60.  454.  199.   58.    3.   49.    0.  117.  253.   23.],22,28,600,convlstm,5,5,128,"[32, 64]",False,1,64,4,lwo,"RW,LF",22labels
0,0.3501567398119122,0.3180529411046235,0.13706363125379561,0.3501567398119122,0.14937551287667045,[1448. 2914.  600.  877. 3772.  462. 1180.  873.   48.  112. 1254.   62.  261. 1856.  560.  305.   92.  240.   11.  755. 1607.  303.],[238. 540. 107. 114. 630.   5.  78. 202.   3.  14. 340.   0.  13. 330.  59.  41.   7.  21.   2. 146. 300.   0.],22,28,600,1,64,0,resnet,kfold,"LW,ST",22labels
